- МЕБЕЛЬНЫЙ УГОЛОК
,,,,PS-50х1000,1000,,50,2.0,20,0.750,15.00,61.46,59.10,34,
,,,,PS-50х1200,1200,,50,2.0,20,0.900,18.00,72.59,69.80,34,
,,,,PS-60x100,100,,60,2.0,100,0.090,9.00,8.32,8.00,34,
,,,,PS-60x120,120,,60,2.0,50,0.110,5.50,9.88,9.50,34,
,,,,PS-60х140,140,,60,2.0,50,0.126,6.30,10.50,10.10,34,
,,,,PS-60x160,160,,60,2.0,50,0.144,7.20,11.86,11.40,34,
,,,,PS-60х200,200,,60,2.0,25,0.180,4.50,14.25,13.70,34,
,,,,PS-60х240,240,,60,2.0,25,0.216,5.40,16.54,15.90,34,
,,,,PS-60x300,300,,60,2.0,25,0.270,6.75,21.53,20.70,34,
,,,,PS-60x360,360,,60,2.0,20,0.324,6.48,26.21,25.20,34,
,,,,PS-60x400,400,,60,2.0,20,0.360,7.20,31.41,30.20,34,
,,,,PS-60x500,500,,60,2.0,20,0.450,9.00,38.58,37.10,34,
,,,,PS-60x600,600,,60,2.0,20,0.540,10.80,41.29,39.70,34,
,,,,PS-60x800,800,,60,2.0,20,0.720,14.40,50.12,48.20,34,
,,,,PS-60x1000,1000,,60,2.0,20,0.900,18.00,76.44,73.50,34,
,,,,PS-60x1200,1200,,60,2.0,20,1.080,21.60,89.96,86.50,34,
,,,,PS-80x120,120,,80,2.0,25,0.144,3.60,12.38,11.90,34,
,,,,PS-80x160,160,,80,2.0,25,0.200,5.00,17.06,16.40,34,
,,,,PS-80х200,200,,80,2.0,25,0.240,6.00,18.62,17.90,34,
,,,,PS-80х240,240,,80,2.0,25,0.288,7.20,21.84,21.00,34,
,,,,PS-80х280,280,,80,2.0,25,0.336,8.40,26.42,25.40,34,
,,,,PS-80х300,300,,80,2.0,25,0.360,9.00,28.39,27.30,34,
,,,,PS-80х360,360,,80,2.0,25,0.432,10.80,35.05,33.70,34,
,,,,PS-80x400,400,,80,2.0,20,0.480,9.60,38.38,36.90,34,
,,,,PS-80x500,500,,80,2.0,20,0.600,12.00,51.38,49.40,34,
,,,,PS-80x600,600,,80,2.0,20,0.720,14.40,61.98,59.60,34,
,,,,PS-80x800,800,,80,2.0,20,0.960,19.20,78.21,75.20,34,
,,,,PS-80x1000,1000,,80,2.0,10,1.200,12.00,99.53,95.70,34,
,,,,PS-80x1200,1200,,80,2.0,10,1.440,14.40,117.83,113.30,34,
,,,,PS-100x100,100,,100,2.0,25,0.150,3.75,11.34,10.90,34,
,,,,PS-100x140,140,,100,2.0,25,0.210,5.25,16.02,15.40,34,
,,,,PS-100х200,200,,100,2.0,25,0.300,7.50,22.78,21.90,34,
,,,,PS-100х240,240,,100,2.0,25,0.360,9.00,27.77,26.70,34,
,,,,PS-100x260,260,,100,2.0,25,0.390,9.75,30.99,29.80,34,
,,,,PS-100х300,300,,100,2.0,25,0.450,11.25,35.57,34.20,34,
,,,,PS-100x400,400,,100,2.0,20,0.600,12.00,49.40,47.50,34,
,,,,PS-100x500,500,,100,2.0,20,0.750,15.00,63.13,60.70,34,
,,,,PS-100x600,600,,100,2.0,20,0.900,18.00,70.72,68.00,34,
,,,,PS-100x800,800,,100,2.0,10,1.200,12.00,84.34,81.10,34,
,,,,PS-100x1000,1000,,100,2.0,10,1.500,15.00,127.40,122.50,34,
,,,,PS-100x1200,1200,,100,2.0,10,1.800,18.00,149.14,143.40,34,
,,,,PS-120х200,200,,120,2.0,10,0.360,3.60,29.54,28.40,34,
,,,,PS-120х240,240,,120,2.0,10,0.432,4.32,35.67,34.30,34,
,,,,PS-120х260,260,,120,2.0,10,0.468,4.68,40.25,38.70,34,
,,,,PS-120х300,300,,120,2.0,10,0.540,5.40,43.06,41.40,34,
,,,,PS-120х400,400,,120,2.0,10,0.720,7.20,62.40,60.00,34,
,,,,PS-120х500,500,,120,2.0,10,0.900,9.00,73.22,70.40,34,
,,,,PS-120х600,600,,120,2.0,10,1.080,10.80,94.85,91.20,34,
,,,,PS-120х800,800,,120,2.0,10,1.440,14.40,124.80,120.00,34,
,,,,PS-120х1000,1000,,120,2.0,10,1.800,18.00,146.12,140.50,34,
,,,,PS-120х1200,1200,,120,2.0,10,2.160,21.60,171.60,165.00,34,
,,,,PS-140x200,200,,140,2.0,10,0.420,4.20,36.19,34.80,34,
,,,,PS-140x300,300,,140,2.0,10,0.630,6.30,51.69,49.70,34,
,,,,PS-140x400,400,,140,2.0,10,0.840,8.40,67.70,65.10,34,
,,,,PS-140x1000,1000,,140,2.0,5,2.183,10.92,185.64,178.50,34,
,,,,PS-140x1200,1200,,140,2.0,5,2.619,13.10,188.66,181.40,34,
,,,,PS-160x300,300,,160,2.0,10,0.720,7.20,63.34,60.90,34,
,,,,PS-160x400,400,,160,2.0,10,0.960,9.60,86.32,83.00,34,
,,,,PS-160x500,500,,160,2.0,10,1.200,12.00,104.62,100.60,34,
,,,,PS-160x1000,1000,,160,2.0,5,2.496,12.48,210.08,202.00,34,
,,,,PS-160x1200,1200,,160,2.0,5,2.995,14.98,262.08,252.00,34,
,,,,PS-200x200,200,,200,2.0,10,0.624,6.24,51.69,49.70,34,
,,,,PS-200x300,300,,200,2.0,10,0.900,9.00,77.06,74.10,34,
,,,,PS-200x400,400,,200,2.0,10,1.200,12.00,104.31,100.30,34,
,,,,PS-200x1000,1000,,200,2.0,10,3.000,30.00,260.00,250.00,34,
,,,,PS-200x1200,1200,,200,2.0,10,3.600,36.00,288.29,277.20,34,
- ГВОЗДЕВАЯ ПЛАСТИНА
,,,,PSE-48x100,100,14,48,1.2,96,0.045,4.32,7.90,7.60,35,
,,,,PSE-48x150,150,14,48,1.2,50,0.067,3.35,11.75,11.30,35,
,,,,PSE-48x200,200,14,48,1.2,48,0.09,12.30,15.60,15.00,35,
,,,,PSE-96x100,100,14,96,1.2,250,0.090,4.32,15.60,15.00,35,
,,,,PSE-96x150,150,14,96,1.2,170,0.432,18.40,23.19,22.30,35,
,,,,PSE-96x200,200,14,96,1.2,120,0.150,24.50,30.89,29.70,35,
,,,,PSE-96x250,250,14,96,1.2,100,0.720,30.60,38.58,37.10,35,
,,,,PSE-96x300,300,14,96,1.2,85,0.864,36.70,46.28,44.50,35,
,,,,PSE-120x100,100,14,120,1.2,200,0.360,15.30,19.34,18.60,35,
,,,,PSE-120x150,150,14,120,1.2,120,0.150,23.00,29.12,28.00,35,
,,,,PSE-120x200,200,14,120,1.2,100,0.720,30.60,38.58,37.10,35,
,,,,PSE-120x250,250,14,120,1.2,70,0.900,38.30,48.26,46.40,35,
,,,,PSE-120x300,300,14,120,1.2,50,0.220,46.00,58.03,55.80,35,
,,,,PSE-120x350,350,14,120,1.2,50,1.260,55.00,69.47,66.80,35,
,,,,PSE-120x400,400,14,120,1.2,50,1.440,61.20,77.27,74.30,35,
,,,,PSE-144x150,150,14,144,1.2,100,0.150,27.50,34.74,33.40,35,
,,,,PSE-144x200,200,14,144,1.2,80,0.864,36.70,46.28,44.50,35,
,,,,PSE-144x250,250,14,144,1.2,50,1.080,46.00,58.03,55.80,35,
,,,,PSE-144x300,300,14,144,1.2,50,0.220,55.10,69.58,66.90,35,
,,,,PSE-144x350,350,14,144,1.2,50,1.512,64.20,81.02,77.90,35,
,,,,PSE-144x400,400,14,144,1.2,50,0.370,73.50,92.77,89.20,35,
- ЗАКЛАДНАЯ ОПОРА
,,,,ZO-71,,120,71,5.0,1,,,170.00,170.00,50,
,,,,ZO-91,,120,91,5.0,1,1.230,,191.00,191.00,50,
,,,,ZO-101,,120,101,5.0,1,,,205.00,205.00,50,
,,,,ZO-121,,120,121,5.0,1,,,217.00,217.00,50,
,,,,ZO-141,,120,141,5.0,1,,,223.00,223.00,50,
- КРЕПЕЖ ДЛЯ СТОЕК
,,,,KS-71,750,,71,2.0,1,2.000,,268.00,268.00,51,
,,,,KS-91,750,,91,2.0,1,2.250,,350.00,350.00,51,
,,,,KS-100,750,,100,2.0,1,3.150,,420.00,420.00,51,
,,,,KS-120,900,,120,2.0,1,4.000,,490.00,490.00,51,
- ОСНОВАНИЕ КОЛОННЫ
,,,,ОК-71,,120,71,2.0,1,0.840,,204.00,204.00,52,
,,,,ОК-91,,120,91,2.0,1,1.130,,243.00,243.00,52,
,,,,ОК-101,,120,101,2.0,1,1.800,,268.00,268.00,52,
,,,,ОК-121,,120,121,2.0,1,2.250,,325.00,325.00,52,
,,,,ОК-141,,120,141,2.0,1,2.500,,368.00,368.00,52,
- Уголок мебельный, цинк
,,,,18х18х18х1.8,18,18,18,1.80,1000,,,2.21,2.10,53,
,,,,20х20х16х1.2,20,20,16,1.20,1000,,,1.68,1.60,53,
,,,,22х22х15х1.2,22,22,15,1.20,1000,,,1.68,1.60,53,
,,,,22х22х40х2.0,22,22,40,2.00,300,,,4.04,3.85,53,
,,,,25х25х15х2.0,25,25,15,2.00,800,,,2.21,2.10,53,
,,,,25х25х28х1.2,25,25,28,1.20,800,,,2.99,2.85,53,
,,,,26х26х30х1.2,26,26,30,1.20,800,,,3.15,3.00,53,
,,,,28х28х23х2.0,28,28,23,2.00,500,,,3.05,2.90,53,
,,,,28х28х25х1.0,28,28,25,1.20,700,,,3.26,3.10,53,
,,,,28х28х30х1.0,28,28,30,1.00,500,,,3.05,2.90,53,
,,,,30х30х30х1.8,30,30,30,1.80,500,,,3.83,3.65,53,
,,,,30х30х35х2.0,30,30,35,2.00,300,,,4.67,4.45,53,
,,,,32х32х15х1.2,32,32,15,1.20,500,,,2.10,2.00,53,
,,,,32х32х25х2.0,32,32,25,2.00,300,,,3.52,3.35,53,
,,,,32х32х26х2.0,32,32,26,2.00,300,,,3.62,3.45,53,
,,,,32х32х32х2.0,32,32,32,2.00,400,,,4.25,4.05,53,
,,,,42х42х15х1.2,42,42,15,1.20,400,,,3.26,3.10,53,
,,,,42х42х30х2.3,42,42,30,2.30,150,,,5.99,5.70,53,
,,,,30х30х16х1.2,30,30,16,1.20,500,,,2.21,2.10,53,
,,,,40х40х19х1.2,40,40,19,1.20,500,,,3.68,3.50,53,
,,,,50х50х19х1.5,50,50,19,1.50,400,,,4.41,4.20,53,
,,,,60х60х19х1.8,60,60,19,1.80,300,,,5.15,4.90,53,
,,,,80х80х19х1.8,80,80,19,1.80,150,,,7.25,6.90,53,
,,,,100х100х19х1.8,100,100,19,1.80,100,,,9.29,8.85,53,
,,,,50х50х12х0.8,50,50,12,0.80,1000,,,1.89,1.80,53,
,,,,75х75х14х0.8,75,75,14,0.80,500,,,3.20,3.05,53,
,,,,100х100х16.5х0.8,100,100,16,0.80,500,,,4.10,3.90,53,
- Подвеска мебельная, цинк
,,,,38х34х1.2,38,,34,1.20,500,,,1.79,1.70,54,
,,,,48х15х1.2,48,,15,1.20,1000,,,2.21,2.10,54,
,,,,65х15х1.2,65,,15,1.20,500,,,2.21,2.10,54,
,,,,75х15х1.2,75,,15,1.20,500,,,2.42,2.30,54,
,,,,105х16х1.2,105,,16,1.20,300,,,3.36,3.20,54,
- Пробой ушко, цинк
,,,,18х50х2.0,50,,18,2.00,400,,,2.00,1.90,55,
,,,,35х45х1.8,45,,35,1.80,300,,,3.10,2.95,55,
,,,,30х70х2.0  18 отв.,70,,30,2.00,200,,,4.73,4.50,55,
,,,,30х70х2.0  20 отв.,70,,30,2.00,200,,,4.73,4.50,55,
,,,,40х75х2.0,75,,40,2.00,200,,,5.57,5.30,55,
,,,,40х90х2.0,90,,40,2.00,150,,,8.09,7.70,55,
,,,,50х150х3.5,150,,50,3.50,50,,,20.37,19.40,55,
,,,,18х50х2.0  гнутое,50,,18,2.00,500,,,2.42,2.30,55,
,,,,30х70х2.0 гнутое,70,,30,2.00,200,,,5.78,5.50,55,
,,,,40х75х2.0,75,,40,2.00,200,,,6.30,6.00,55,
,,,,40х90х2.0,90,,40,2.00,100,,,8.93,8.50,55,
- Задвижка, цинк
,,,,60+14 ЗТ-1,60,,14,,200,,,11.03,10.50,56,
,,,,50+18 ЗТ-5,50,,18,,150,,,13.91,13.25,56,
,,,,60+13 ЗТ-6,60,,13,,100,,,14.96,14.25,56,
,,,,15+15 ,,,,,200,,,8.56,8.15,56,
- Ручка-скоба
,,,,РС-40 цинк,40,,,,150,,,6.93,6.60,57,
,,,,РС-68 цинк,68,,,,150,,,8.40,8.00,57,
,,,,РС-75 цинк,75,,,,100,,,7.72,7.35,57,
,,,,РС-80-3 цинк,80,,,,50,,,14.60,13.90,57,
,,,,РС-90 белая полимер,90,,,,60,,,17.75,16.90,57,
,,,,РО-110 цинк,110,,,,50,,,21.00,20.00,57,
- Крючок ветровой, цинк
,,,,L-75 ,75,,,,200,,,10.76,10.25,58,
,,,,L-100 ,100,,,,200,,,12.18,11.60,58,
,,,,L-150,150,,,,100,,,13.07,12.45,58,
,,,,L-200,200,,,,100,,,14.07,13.40,58,
,,,,L-250,250,,,,100,,,15.23,14.50,58,
- Петля накладная, цинк
,,,,ПН-5 40 ,40,,,,300,,,6.30,6.00,59,
,,,,ПН-1 70 левая,70,,,,120,,,14.18,13.50,59,
,,,,ПН-1 70 правая,70,,,,120,,,14.18,13.50,59,
,,,,ПН-1 85 левая,85,,,,100,,,19.32,18.40,59,
,,,,ПН-1 85 правая ,85,,,,100,,,19.32,18.40,59,
,,,,ПН-1 100 левая,100,,,,50,,,27.56,26.25,59,
,,,,ПН-1 100 правая,100,,,,50,,,27.56,26.25,59,
,,,,ПН-1 110 левая,110,,,,50,,,27.72,26.40,59,
,,,,ПН-1 110 правая,110,,,,50,,,27.72,26.40,59,
,,,,ПН-1 130 левая,130,,,,40,,,29.56,28.15,59,
,,,,ПН-1 130 правая,130,,,,40,,,29.56,28.15,59,
- Петля-стрела, без покрытия
,,,,ПС-130,130,,,,60,,,24.60,,60,
,,,,ПС-160,160,,,,60,,,25.50,,60,
,,,,ПС-200,200,,,,50,,,28.35,,60,
,,,,ПС-210,210,,,,20,,,29.40,,60,
,,,,ПС-250,250,,,,40,,,30.90,,60,
,,,,ПС-290,290,,,,15,,,55.00,,60,
,,,,ПС-370,370,,,,10,,,90.80,,60,
,,,,ПС-420,420,,,,10,,,97.10,,60,
,,,,ПС-500,500,,,,10,,,105.00,,60,
,,,,ПС-550,550,,,,10,,,123.70,,60,
,,,,ПС-600,600,,,,10,,,130.00,,60,
,,,,ПС-670,670,,,,10,,,141.30,,60,
- Полкодержатель
,,,,5мм,,,,5.00,1500,,,0.40,,61,
- Фиксатор арматуры - звездочка
,,,,25мм,,,,,1000,,,750.00,,62,
,,,,30мм,,,,,500,,,608.00,,62,
,,,,35мм,,,,,500,,,832.00,,62,
,,,,40мм,,,,,500,,,1046.50,,62,
,,,,50мм,,,,,500,,,1437.00,,62,
,,,,60мм,,,,,250,,,1017.50,,62,
- Фиксатор арматуры - стульчик
,,,,20мм,,,,,1000,,,612.00,,63,
,,,,25мм,,,,,1000,,,640.00,,63,
,,,,30мм,,,,,1000,,,650.00,,63,
,,,,35мм,,,,,1000,,,688.00,,63,
,,,,10-15-20-25мм,,,,,1000,,,780.00,,63,
- Фиксатор арматуры - кубик
,,,,35-40-45-50мм,,,,,500,,,900.00,,64,
,,,,70-80мм,,,,,200,,,800.00,,64,
- Подставка-опора на сыпучие поверхности, для кубика 35-50
,,,,35-40-45-50мм,,,,,500,,,825.00,,65,
- Труба ПНД
,,,,d 25,3,,,,м/п,,,13.25,,66,
,,,,d 32,3,,,,м/п,,,16.00,,66,
,,,,d 40,3,,,,м/п,,,23.13,,66,
,,,,d 50,3,,,,м/п,,,29.13,,66,
,,,,d 63,3,,,,м/п,,,48.50,,66,
- Фиксатор - конус
,,,,22мм,,,,,1000,,,690.00,,67,
- Ведро пластиковое
,,,,12л,,,,,1,,,35.00,,68,
,,,,20л,,,,,1,,,60.00,,68,
- Таз круглый
,,,,45л,,,,,1,,,170.00,,69,
,,,,65л,,,,,1,,,200.00,,69,
,,,,90л,,,,,1,,,240.00,,69,
- Таз квадратный
,,,,45л,,,,,1,,,170.00,,70,
,,,,65л,,,,,1,,,200.00,,70,
,,,,90л,,,,,1,,,240.00,,70,
